NumEvent,TimRef,Ref,TimPeak,Peak,TimEnd,End,IEI,Amp,Area,Sample,Group
[-],[s],[pA],[s],[pA],[s],[pA],[s],[pA],[fC],[ID],[interval]
251,70.2402,-180.57,70.242,-267.5,70.2508,-185.31,0.0836,86.93,331.75,260313_s7,-70ctrl
252,70.3224,-176.93,70.3256,-204.22,70.3388,-176.88,0,27.29,187.92,260313_s7,-70ctrl
253,70.5364,-186.35,70.3256,-204.22,70.5434,-177.19,0.3964,17.86,34.94,260313_s7,-70ctrl
254,70.7194,-189.74,70.722,-212.34,70.7296,-185.31,0.24,22.6,46.93,260313_s7,-70ctrl
255,70.9602,-181.46,70.962,-204.06,70.973,-183.75,0,22.6,124.45,260313_s7,-70ctrl
256,71.2494,-181.04,70.962,-204.06,71.2554,-180,0.2954,23.02,58.54,260313_s7,-70ctrl
257,71.2552,-186.46,71.2574,-220.47,71.2656,-184.69,0.1858,34.01,142.45,260313_s7,-70ctrl
258,71.4382,-185.57,71.4432,-203.28,71.447,-181.25,0.0656,17.71,40.59,260313_s7,-70ctrl
259,71.5074,-182.6,71.5088,-242.5,71.517,-182.5,0.1862,59.9,186.79,260313_s7,-70ctrl
260,71.6918,-181.35,71.695,-196.41,71.6974,-180.31,1.2166,15.05,34.65,260313_s7,-70ctrl
261,72.9064,-183.23,72.9116,-203.91,72.9166,-182.03,0.321,20.68,69.17,260313_s7,-70ctrl
262,73.2306,-181.77,73.2326,-215.63,73.2364,-187.34,0.0194,33.85,94.34,260313_s7,-70ctrl
263,73.2506,-181.72,73.252,-260.16,73.2618,-186.41,0.0428,78.44,318.09,260313_s7,-70ctrl
264,73.29,-181.88,73.2948,-200.63,73.2978,-180.94,0.117,18.75,73.31,260313_s7,-70ctrl
265,73.4064,-191.25,73.4118,-200.16,73.4152,-183.91,0.0404,8.91,11.84,260313_s7,-70ctrl
266,73.4502,-184.43,73.4522,-213.59,73.4576,-180.16,0.3974,29.17,48.26,260313_s7,-70ctrl
267,73.848,-185.26,73.8496,-206.25,73.8562,-183.28,0.056,20.99,76.16,260313_s7,-70ctrl
268,73.903,-183.8,73.9056,-203.59,73.9142,-183.75,0,19.79,101.91,260313_s7,-70ctrl
269,73.9776,-185.57,73.9056,-203.59,73.9868,-177.34,0.2496,18.02,4.55,260313_s7,-70ctrl
270,74.1532,-182.92,74.1552,-207.81,74.1644,-179.38,0.08,24.9,89.12,260313_s7,-70ctrl
271,74.2336,-180.99,74.2352,-215.94,74.2448,-180.31,0.8374,34.95,140.19,260313_s7,-70ctrl
272,75.0714,-183.07,75.0726,-236.41,75.078,-182.81,0.6074,53.33,150.79,260313_s7,-70ctrl
273,75.6746,-185.47,75.68,-200.94,75.686,-180.63,0.2098,15.47,27.94,260313_s7,-70ctrl
274,75.8882,-180.78,75.8898,-214.69,75.8992,-181.25,0.0584,33.91,143.09,260313_s7,-70ctrl
275,75.9468,-183.28,75.9482,-230.16,75.9566,-180,0.1992,46.88,148.06,260313_s7,-70ctrl
276,76.145,-184.9,76.1474,-201.56,76.1548,-181.72,0.0708,16.67,54.89,260313_s7,-70ctrl
277,76.2162,-181.46,76.2182,-217.97,76.2262,-180.16,0.2406,36.51,149.16,260313_s7,-70ctrl
278,76.4564,-185.36,76.4588,-224.53,76.4662,-184.84,0.2694,39.17,122.54,260313_s7,-70ctrl
279,76.7262,-181.15,76.7282,-229.69,76.735,-186.25,0.0604,48.54,162.13,260313_s7,-70ctrl
280,76.7874,-184.32,76.7886,-235.62,76.7946,-185.31,0.0348,51.3,158.89,260313_s7,-70ctrl
281,76.821,-188.59,76.8234,-242.97,76.833,-195,0,54.38,360.31,260313_s7,-70ctrl
282,76.8598,-185.94,76.8234,-242.97,76.8672,-185.47,0.6672,57.03,73.91,260313_s7,-70ctrl
283,77.4882,-182.29,77.4906,-205.31,77.4936,-186.56,0.0258,23.02,78.98,260313_s7,-70ctrl
284,77.5128,-192.03,77.5164,-198.91,77.519,-185.47,0.0618,6.88,6.31,260313_s7,-70ctrl
285,77.5764,-186.3,77.5782,-225,77.5872,-185,0.6586,38.7,146.15,260313_s7,-70ctrl
286,78.233,-182.76,78.2368,-207.66,78.2422,-180.16,0.0594,24.9,92.61,260313_s7,-70ctrl
287,78.2942,-179.95,78.2962,-202.34,78.3012,-179.38,0.6522,22.4,60.37,260313_s7,-70ctrl
288,78.9468,-183.39,78.9484,-202.5,78.9508,-183.91,0.16,19.11,36.5,260313_s7,-70ctrl
289,79.1056,-180.73,79.1084,-214.22,79.1204,-181.72,0,33.49,176.03,260313_s7,-70ctrl
290,79.62,-181.82,79.1084,-214.22,79.6372,-188.13,0.5434,32.4,200.06,260313_s7,-70ctrl
291,79.6504,-185.52,79.6518,-222.34,79.6586,-185.31,0.2394,36.82,98.13,260313_s7,-70ctrl
292,79.8872,-180.89,79.8912,-193.13,79.8952,-178.28,0.7592,12.24,39.27,260313_s7,-70ctrl
293,80.6446,-184.06,80.6504,-199.84,80.6608,-181.09,0.7536,15.78,65.78,260313_s7,-70ctrl
294,81.3992,-182.34,81.404,-218.59,81.4112,-177.97,0.1568,36.25,111.72,260313_s7,-70ctrl
295,81.559,-179.01,81.5608,-225.16,81.5682,-180.78,0.2274,46.15,145.02,260313_s7,-70ctrl
296,81.783,-177.76,81.7882,-197.5,81.7932,-180.16,0,19.74,88.04,260313_s7,-70ctrl
297,81.9688,-185.57,81.7882,-197.5,81.9776,-179.22,0,11.93,1.66,260313_s7,-70ctrl
298,82.015,-183.91,81.7882,-197.5,82.0238,-177.19,0.436,13.59,7.09,260313_s7,-70ctrl
299,82.221,-185.36,82.2242,-208.75,82.2342,-184.84,0.0944,23.39,150.58,260313_s7,-70ctrl
300,82.3164,-179.64,82.3186,-225,82.3262,-179.84,0.1666,45.36,179.71,260313_s7,-70ctrl
301,82.4834,-177.19,82.4852,-243.91,82.4916,-178.75,0.239,66.72,232.13,260313_s7,-70ctrl
302,82.719,-177.4,82.7242,-189.53,82.7316,-173.75,0.0752,12.14,54.68,260313_s7,-70ctrl
303,82.7934,-182.55,82.7994,-197.66,82.8048,-175.63,0.046,15.1,33.21,260313_s7,-70ctrl
304,82.8394,-175.99,82.8454,-187.03,82.8532,-171.88,0.1256,11.04,22.96,260313_s7,-70ctrl
305,82.9692,-175.21,82.971,-223.44,82.9786,-178.75,0.8196,48.23,169.31,260313_s7,-70ctrl
306,83.7894,-178.13,83.7906,-230.47,83.798,-176.88,0.0406,52.34,154.31,260313_s7,-70ctrl
307,83.829,-176.98,83.8312,-188.59,83.8346,-175.94,0,11.61,31.02,260313_s7,-70ctrl
308,83.8514,-179.69,83.8312,-188.59,83.8576,-174.84,1.1518,8.91,9.59,260313_s7,-70ctrl
309,84.9816,-178.59,84.983,-195.78,84.9856,-178.44,0.0118,17.19,32.5,260313_s7,-70ctrl
310,84.9936,-175,84.9948,-207.34,85.006,-177.97,0.341,32.34,166.47,260313_s7,-70ctrl
311,85.3306,-178.54,85.3358,-188.28,85.3392,-172.81,0.181,9.74,20.65,260313_s7,-70ctrl
312,85.5126,-176.77,85.5168,-189.69,85.5228,-176.41,0.2452,12.92,59.77,260313_s7,-70ctrl
313,85.7588,-174.22,85.762,-191.41,85.7726,-174.22,0.181,17.19,150,260313_s7,-70ctrl
314,85.9396,-180,85.943,-225.31,85.954,-176.41,0.3884,45.31,143.72,260313_s7,-70ctrl
315,86.3292,-178.59,86.3314,-223.91,86.342,-180.78,0.0488,45.31,221.69,260313_s7,-70ctrl
316,86.379,-184.79,86.3802,-213.75,86.383,-191.88,0.0072,28.96,65.25,260313_s7,-70ctrl
317,86.3858,-183.59,86.3874,-218.28,86.393,-190,0.0078,34.69,150.56,260313_s7,-70ctrl
318,86.394,-189.32,86.3952,-272.97,86.4004,-187.19,0.4134,83.65,221.31,260313_s7,-70ctrl
319,86.8074,-175.16,86.8086,-218.75,86.816,-177.03,0.3044,43.59,145.91,260313_s7,-70ctrl
320,87.1104,-173.65,87.113,-215.47,87.124,-177.97,0.3396,41.82,255.72,260313_s7,-70ctrl
321,87.4506,-172.29,87.4526,-217.97,87.4632,-177.03,0.5724,45.68,194.39,260313_s7,-70ctrl
322,88.0228,-174.58,88.025,-203.13,88.03,-171.09,0.3236,28.54,52.15,260313_s7,-70ctrl
323,88.3468,-179.58,88.3486,-202.03,88.3582,-175.94,0.0726,22.45,69.18,260313_s7,-70ctrl
324,88.4184,-182.45,88.4212,-193.28,88.4286,-176.56,0.263,10.83,4.01,260313_s7,-70ctrl
325,88.6826,-175.47,88.6842,-213.59,88.6948,-177.66,0.062,38.13,188.78,260313_s7,-70ctrl
326,88.7444,-175.21,88.7462,-216.56,88.753,-177.81,0.1288,41.35,153.14,260313_s7,-70ctrl
327,88.873,-177.14,88.875,-225.63,88.8838,-178.44,0.68,48.49,192.2,260313_s7,-70ctrl
328,89.5532,-179.43,89.555,-205.47,89.5616,-176.56,1.295,26.04,41.33,260313_s7,-70ctrl
329,90.8484,-179.53,90.85,-202.34,90.8572,-177.19,0.196,22.81,61.16,260313_s7,-70ctrl
330,91.043,-176.35,91.046,-194.38,91.0514,-175.63,0.1136,18.02,84.2,260313_s7,-70ctrl
331,91.1544,-176.35,91.1596,-187.34,91.1666,-170,0.0886,10.99,25.43,260313_s7,-70ctrl
332,91.2464,-173.39,91.2482,-213.59,91.259,-174.22,1.7068,40.21,201.54,260313_s7,-70ctrl
333,92.9514,-179.11,92.955,-191.56,92.9616,-176.56,0.8624,12.45,57.83,260313_s7,-70ctrl
334,93.8146,-181.04,93.8174,-222.5,93.8242,-180.47,0.1254,41.46,126.64,260313_s7,-70ctrl
335,93.9414,-177.4,93.9428,-292.66,93.9498,-184.38,0.1498,115.26,402.83,260313_s7,-70ctrl
336,94.091,-174.74,94.0926,-203.28,94.0984,-176.09,0.2184,28.54,74.42,260313_s7,-70ctrl
337,94.3094,-177.66,94.311,-276.25,94.3174,-187.34,0.1058,98.59,337.47,260313_s7,-70ctrl
338,94.4136,-183.02,94.4168,-203.28,94.4232,-181.25,0.2386,20.26,81.86,260313_s7,-70ctrl
339,94.6532,-186.41,94.6554,-198.75,94.6658,-179.53,0.0956,12.34,27.84,260313_s7,-70ctrl
340,94.749,-175.73,94.751,-201.88,94.7636,-176.25,0,26.15,121.33,260313_s7,-70ctrl
341,94.8452,-174.38,94.751,-201.88,94.8562,-173.44,0.1432,27.5,56.94,260313_s7,-70ctrl
342,94.8922,-179.38,94.8942,-231.41,94.901,-179.22,0.2488,52.03,153.59,260313_s7,-70ctrl
343,95.1414,-176.93,95.143,-208.13,95.1516,-178.75,0.8382,31.2,131.8,260313_s7,-70ctrl
344,95.9798,-175.36,95.9812,-223.44,95.9896,-177.81,0.116,48.07,197.89,260313_s7,-70ctrl
345,96.0954,-177.03,96.0972,-222.66,96.1042,-179.22,0.519,45.63,139.28,260313_s7,-70ctrl
346,96.6146,-180.57,96.6162,-203.59,96.6268,-176.72,0.4728,23.02,98.08,260313_s7,-70ctrl
347,97.0872,-179.38,97.089,-201.25,97.0982,-177.66,0.2312,21.88,88.31,260313_s7,-70ctrl
348,97.3148,-173.54,97.3202,-187.66,97.3218,-173.75,0.8312,14.11,54.06,260313_s7,-70ctrl
349,98.1502,-173.91,98.1514,-210.78,98.1606,-169.53,0.1108,36.88,98.91,260313_s7,-70ctrl
350,98.2608,-173.96,98.2622,-205.31,98.269,-171.41,0.1074,31.35,104.16,260313_s7,-70ctrl
351,98.3668,-175,98.3696,-192.03,98.375,-172.66,0,17.03,50.97,260313_s7,-70ctrl
882,198.647,-169.11,198.6496,-195.78,198.664,-168.13,0.0968,26.67,122.17,260313_s7,-70mid
883,198.7444,-167.81,198.7464,-193.75,198.7538,-167.5,0.72,25.94,92.47,260313_s7,-70mid
884,199.464,-167.81,199.4664,-185.16,199.4778,-165.63,0.1854,17.34,85.41,260313_s7,-70mid
885,199.6504,-163.75,199.6518,-226.25,199.6586,-166.88,0.3574,62.5,192.66,260313_s7,-70mid
886,200.0078,-168.39,200.0092,-201.56,200.021,-171.41,0.0698,33.18,177.79,260313_s7,-70mid
887,200.0766,-170.57,200.079,-182.5,200.0856,-163.44,0.6476,11.93,23.39,260313_s7,-70mid
888,200.7252,-169.38,200.7266,-202.34,200.733,-165.94,0.0328,32.97,66.34,260313_s7,-70mid
889,200.758,-163.39,200.7594,-189.53,200.7696,-166.41,0.559,26.15,124.27,260313_s7,-70mid
890,201.3168,-168.18,201.3184,-207.03,201.3298,-169.84,0.2716,38.85,201.56,260313_s7,-70mid
891,201.5878,-168.13,201.59,-216.41,201.5974,-168.13,0.1436,48.28,154.63,260313_s7,-70mid
892,201.7316,-166.93,201.7336,-198.75,201.7454,-166.56,0.493,31.82,123.96,260313_s7,-70mid
893,202.2244,-166.56,202.2266,-185.31,202.237,-166.88,0.2462,18.75,87.78,260313_s7,-70mid
894,202.47,-169.32,202.4728,-192.34,202.4788,-166.56,0.9666,23.02,75.84,260313_s7,-70mid
895,203.4366,-165.57,203.4394,-217.81,203.4456,-173.13,0.0072,52.24,220.04,260313_s7,-70mid
896,203.445,-178.54,203.4466,-195.63,203.4538,-172.97,0.0576,17.08,41.72,260313_s7,-70mid
897,203.5028,-167.76,203.5042,-269.69,203.5132,-171.56,0.7562,101.93,311.27,260313_s7,-70mid
898,204.2576,-166.41,204.2604,-186.25,204.2672,-164.38,0.0678,19.84,58.91,260313_s7,-70mid
899,204.3258,-167.45,204.3282,-195.63,204.339,-165.63,0.0572,28.18,130.07,260313_s7,-70mid
900,204.384,-164.64,204.3854,-220.94,204.3942,-169.06,0.2966,56.3,255.92,260313_s7,-70mid
901,204.6802,-167.29,204.682,-193.44,204.693,-169.53,0.018,26.15,157.46,260313_s7,-70mid
902,204.6982,-171.15,204.7,-186.56,204.7036,-168.75,0.3498,15.42,35.86,260313_s7,-70mid
903,205.0486,-165.47,205.0498,-184.69,205.0564,-165.31,0.0776,19.22,63.59,260313_s7,-70mid
904,205.126,-166.2,205.1274,-207.03,205.1352,-167.03,0.0488,40.83,139.83,260313_s7,-70mid
905,205.175,-167.76,205.1762,-187.19,205.1806,-166.09,0.0096,19.43,38.11,260313_s7,-70mid
906,205.1846,-168.33,205.1858,-210.63,205.1912,-165.78,0.8268,42.29,84.8,260313_s7,-70mid
907,206.0106,-167.81,206.0126,-217.03,206.0212,-169.84,0.1554,49.22,204.38,260313_s7,-70mid
908,206.1664,-167.45,206.168,-225.63,206.1786,-170.31,0.089,58.18,221.93,260313_s7,-70mid
909,206.2558,-168.23,206.257,-197.5,206.2678,-164.06,0.231,29.27,81.29,260313_s7,-70mid
910,206.487,-165.26,206.488,-202.81,206.4982,-163.91,0.2228,37.55,158.06,260313_s7,-70mid
911,206.7092,-164.06,206.7108,-199.22,206.716,-165.78,0.0116,35.16,107.91,260313_s7,-70mid
912,206.7206,-166.77,206.7224,-186.09,206.7274,-164.38,0.1634,19.32,38.26,260313_s7,-70mid
913,206.8828,-162.19,206.8858,-185.47,206.896,-162.97,0.1072,23.28,112.44,260313_s7,-70mid
914,206.9916,-164.32,206.993,-196.41,207.002,-163.44,0.4604,32.08,104.15,260313_s7,-70mid
915,207.452,-164.32,207.4534,-250.31,207.4608,-168.13,1.2186,85.99,270.66,260313_s7,-70mid
916,208.6698,-163.28,208.672,-196.88,208.6776,-164.69,0.5126,33.59,122.5,260313_s7,-70mid
917,209.1794,-163.85,209.1846,-184.38,209.1972,-164.06,0.1698,20.52,166.5,260313_s7,-70mid
918,209.3522,-164.43,209.3544,-190.31,209.3624,-163.91,0.0094,25.89,109.61,260313_s7,-70mid
919,209.3622,-167.4,209.3638,-192.34,209.3676,-165.47,0.6424,24.95,60.02,260313_s7,-70mid
920,210.0022,-164.84,210.0062,-177.66,210.014,-165.63,1.0058,12.81,93.59,260313_s7,-70mid
921,211.0098,-164.32,211.012,-198.13,211.0206,-164.22,0.132,33.8,129.42,260313_s7,-70mid
922,211.142,-165.57,211.144,-189.22,211.1542,-167.34,0.1002,23.65,122.08,260313_s7,-70mid
923,211.2424,-165.47,211.2442,-186.41,211.2536,-163.91,0.4718,20.94,97.38,260313_s7,-70mid
924,211.7116,-168.02,211.716,-185.16,211.7212,-164.38,0.0948,17.14,31.99,260313_s7,-70mid
925,211.8094,-168.65,211.8108,-246.72,211.817,-172.34,0.02,78.07,257.19,260313_s7,-70mid
926,211.8296,-166.98,211.8308,-230.94,211.8368,-168.75,0.5756,63.96,183.73,260313_s7,-70mid
927,212.4028,-162.34,212.4064,-200.16,212.4126,-162.97,0.1108,37.81,148.88,260313_s7,-70mid
928,212.5146,-166.15,212.5172,-186.41,212.5228,-164.38,0.6662,20.26,70.34,260313_s7,-70mid
929,213.1814,-168.85,213.1834,-198.91,213.1934,-166.41,0.334,30.05,79.26,260313_s7,-70mid
930,213.5156,-169.84,213.5174,-239.53,213.5228,-169.69,0,69.69,217.31,260313_s7,-70mid
931,213.941,-168.23,213.5174,-239.53,213.9544,-167.34,0.4526,71.3,54.05,260313_s7,-70mid
932,213.9686,-165.31,213.97,-205.16,213.9748,-165.63,0.1394,39.84,96.34,260313_s7,-70mid
933,214.1074,-170.31,214.1094,-215.47,214.1182,-172.03,0.4812,45.16,214.31,260313_s7,-70mid
934,214.587,-172.45,214.5906,-205.63,214.6022,-173.13,0.0226,33.18,147.3,260313_s7,-70mid
935,214.6122,-169.32,214.6132,-189.22,214.6208,-169.38,0.6408,19.9,66.65,260313_s7,-70mid
936,215.2518,-175.89,215.254,-203.59,215.2594,-172.81,0.086,27.71,61.06,260313_s7,-70mid
937,215.3376,-171.98,215.34,-203.13,215.347,-170.16,0.0606,31.15,116.69,260313_s7,-70mid
938,215.3982,-173.96,215.4006,-216.72,215.411,-174.84,0.2068,42.76,222.39,260313_s7,-70mid
939,215.606,-170.83,215.6074,-224.38,215.617,-172.97,0.8084,53.54,199.82,260313_s7,-70mid
940,216.413,-167.08,216.4158,-206.09,216.4226,-166.25,2.0278,39.01,139.18,260313_s7,-70mid
941,218.442,-168.85,218.4436,-240.62,218.4512,-172.81,0.0954,71.77,243.46,260313_s7,-70mid
942,218.5352,-171.98,218.539,-191.72,218.5444,-170,0.0808,19.74,57.96,260313_s7,-70mid
943,218.618,-167.45,218.6198,-197.66,218.6272,-168.59,0.7206,30.21,112.68,260313_s7,-70mid
944,219.3392,-170.99,219.3404,-207.5,219.346,-167.34,0.2146,36.51,81.1,260313_s7,-70mid
945,219.553,-170.89,219.555,-213.91,219.5638,-170.63,1.455,43.02,159.92,260313_s7,-70mid
946,221.0074,-167.34,221.01,-189.53,221.0168,-167.19,0.6464,22.19,61,260313_s7,-70mid
947,221.6544,-171.88,221.6564,-199.69,221.6642,-170.47,0.2614,27.81,146.13,260313_s7,-70mid
948,221.9164,-164.48,221.9178,-245.62,221.9254,-170.78,0.0456,81.15,318.26,260313_s7,-70mid
949,221.9616,-163.85,221.9634,-227.66,221.9728,-170,1.6792,63.8,283.91,260313_s7,-70mid
950,223.6408,-169.64,223.6426,-219.06,223.6512,-172.97,0.6232,49.43,220.93,260313_s7,-70mid
951,224.2634,-172.24,224.2658,-194.22,224.2724,-169.69,0.0566,21.98,82.86,260313_s7,-70mid
952,224.3178,-171.46,224.3224,-191.25,224.3312,-168.75,0.0444,19.79,79.39,260313_s7,-70mid
953,224.3658,-170.89,224.3668,-216.09,224.373,-170.94,0.0658,45.21,111.42,260313_s7,-70mid
954,224.4304,-168.13,224.4326,-191.09,224.4396,-168.13,0.4598,22.97,94.34,260313_s7,-70mid
955,224.8912,-175.47,224.8924,-253.28,224.8996,-177.97,0,77.81,272.88,260313_s7,-70mid
956,224.9036,-179.06,224.8924,-253.28,224.91,-180.31,0.2852,74.22,60.22,260313_s7,-70mid
957,225.1758,-169.58,225.1776,-207.66,225.1818,-167.34,0.0272,38.07,87.68,260313_s7,-70mid
958,225.202,-168.59,225.2048,-210,225.2152,-171.88,0.034,41.41,245.38,260313_s7,-70mid
959,225.2362,-172.45,225.2388,-195.63,225.2504,-170.31,0.3456,23.18,96.31,260313_s7,-70mid
960,225.583,-167.55,225.5844,-227.66,225.59,-169.84,0.5096,60.1,162,260313_s7,-70mid
961,226.0922,-169.9,226.094,-201.56,226.106,-167.97,0.2478,31.67,160.8,260313_s7,-70mid
962,226.3396,-171.82,226.3418,-200.94,226.3476,-172.81,0.0222,29.11,106.27,260313_s7,-70mid
963,226.3618,-168.23,226.364,-198.44,226.373,-170.31,0.339,30.21,149.37,260313_s7,-70mid
964,226.702,-166.61,226.703,-225.78,226.708,-164.53,0.2248,59.17,120.02,260313_s7,-70mid
965,226.9238,-169.69,226.9278,-192.34,226.936,-168.59,0.0852,22.66,77.09,260313_s7,-70mid
966,227.0108,-169.17,227.013,-202.03,227.0216,-165.78,0.3384,32.86,115.79,260313_s7,-70mid
967,227.35,-165.83,227.3514,-204.69,227.3626,-167.66,0.1466,38.85,194.55,260313_s7,-70mid
968,227.4946,-169.53,227.498,-187.97,227.5054,-166.25,0.6264,18.44,63.28,260313_s7,-70mid
969,228.1218,-168.8,228.1244,-201.25,228.1326,-167.97,1.3804,32.45,130.33,260313_s7,-70mid
970,229.5024,-167.71,229.5048,-206.88,229.512,-166.41,0.2304,39.17,105.33,260313_s7,-70mid
971,229.7334,-164.74,229.7352,-206.72,229.7432,-169.69,0.0632,41.98,193.29,260313_s7,-70mid
972,229.7964,-171.2,229.7984,-195.31,229.8064,-168.13,0.3632,24.11,46.72,260313_s7,-70mid
973,230.1594,-169.95,230.1616,-194.69,230.1658,-169.53,1.206,24.74,78.47,260313_s7,-70mid
974,231.3664,-168.39,231.3676,-252.5,231.376,-170.63,0.1942,84.11,259.98,260313_s7,-70mid
975,231.561,-169.32,231.5618,-198.13,231.5702,-167.66,0.3542,28.8,66.46,260313_s7,-70mid
976,231.914,-169.01,231.916,-199.69,231.923,-166.25,0.6518,30.68,71.17,260313_s7,-70mid
977,232.5654,-172.19,232.5678,-189.53,232.5754,-167.34,0.1692,17.34,35.94,260313_s7,-70mid
978,232.7356,-170.05,232.737,-195.16,232.7408,-170.94,0.0132,25.1,60.28,260313_s7,-70mid
979,232.7488,-169.95,232.7502,-208.75,232.7562,-170,0.146,38.8,101.9,260313_s7,-70mid
980,232.8952,-170.63,232.8962,-217.81,232.9008,-168.75,0.0068,47.19,101.31,260313_s7,-70mid
981,232.9018,-170.21,232.903,-206.72,232.9082,-168.91,0.0562,36.51,84.41,260313_s7,-70mid
982,232.9582,-176.51,232.9592,-183.91,232.9668,-170.47,0.3276,7.4,0,260313_s7,-70mid
983,233.2856,-165,233.2868,-243.28,233.2954,-171.88,0.0678,78.28,294.72,260313_s7,-70mid
984,233.3534,-168.59,233.3546,-187.81,233.359,-167.34,0.2878,19.22,50.56,260313_s7,-70mid
985,233.641,-168.23,233.6424,-219.22,233.6502,-166.41,0.0504,50.99,149.4,260313_s7,-70mid
986,233.6908,-170.1,233.6928,-186.25,233.6994,-167.03,0.0326,16.15,42.24,260313_s7,-70mid
987,233.7238,-171.41,233.7254,-230.47,233.7348,-173.44,0.5348,59.06,265.72,260313_s7,-70mid
988,234.2582,-172.34,234.2602,-203.28,234.2658,-169.38,0.4428,30.94,76.78,260313_s7,-70mid
989,234.7014,-164.06,234.703,-236.87,234.7116,-169.53,0.4922,72.81,280,260313_s7,-70mid
990,235.1938,-168.33,235.1952,-211.88,235.2012,-167.03,0.289,43.54,97.35,260313_s7,-70mid
991,235.4814,-164.43,235.4842,-206.72,235.4946,-174.06,0.2398,42.29,336.49,260313_s7,-70mid
992,235.7218,-170.1,235.724,-188.44,235.7318,-167.66,0.0748,18.33,63.16,260313_s7,-70mid
993,235.7962,-168.13,235.7988,-193.75,235.8054,-166.56,0.1936,25.63,78.41,260313_s7,-70mid
994,235.9912,-168.65,235.9924,-190,235.998,-169.38,0.0108,21.35,69.26,260313_s7,-70mid
995,236.0016,-170.83,236.0032,-193.13,236.0142,-167.97,0.207,22.29,55.65,260313_s7,-70mid
996,236.209,-166.46,236.2102,-214.53,236.2186,-166.88,0.2418,48.07,158.27,260313_s7,-70mid
997,236.4502,-169.95,236.452,-197.19,236.461,-169.38,0.2112,27.24,132.42,260313_s7,-70mid
998,236.6616,-168.75,236.6632,-195,236.6672,-166.41,0.593,26.25,54.94,260313_s7,-70mid
999,237.254,-172.08,237.2562,-209.06,237.2632,-169.53,0.2796,36.98,98.89,260313_s7,-70mid
1000,237.5332,-166.93,237.5358,-195.16,237.5458,-167.03,0.4292,28.23,135.36,260313_s7,-70mid
1001,237.963,-169.32,237.965,-214.38,237.9724,-167.97,0.2118,45.05,146.91,260313_s7,-70mid
1002,238.1746,-171.25,238.1768,-186.41,238.1826,-164.69,0.5678,15.16,32.5,260313_s7,-70mid
1003,238.7428,-167.6,238.7446,-231.41,238.7518,-168.91,0.053,63.8,193.42,260313_s7,-70mid
1004,238.7962,-171.56,238.7976,-243.44,238.805,-173.13,0.0746,71.87,242.66,260313_s7,-70mid
1005,238.8698,-171.51,238.8722,-196.56,238.879,-167.5,0.0296,25.05,84.02,260313_s7,-70mid
1006,238.8984,-170.89,238.9018,-209.53,238.9088,-168.75,0.1758,38.65,113.65,260313_s7,-70mid
1007,239.0764,-168.59,239.0776,-191.25,239.0806,-168.59,0.3022,22.66,42.69,260313_s7,-70mid
1008,239.3784,-165.89,239.3798,-225,239.3888,-169.84,0.2606,59.11,207.86,260313_s7,-70mid
1009,239.6392,-166.61,239.6404,-203.75,239.648,-164.69,0.338,37.14,83.94,260313_s7,-70mid
1010,239.976,-168.8,239.9784,-190.16,239.9858,-165.78,0.159,21.35,79.17,260313_s7,-70mid
1011,240.1352,-169.11,240.1374,-210.47,240.1436,-170,0.5536,41.35,148.46,260313_s7,-70mid
1012,240.6896,-165.83,240.691,-335,240.697,-175.94,0.4508,169.17,477.39,260313_s7,-70mid
1013,241.1396,-165.83,241.1418,-211.25,241.1484,-167.19,0.3346,45.42,177.78,260313_s7,-70mid
1014,241.474,-170.68,241.4764,-190.16,241.494,-170.78,0.1222,19.48,127.39,260313_s7,-70mid
1015,241.5974,-168.7,241.5986,-195.63,241.6082,-167.19,0.1052,26.93,73.54,260313_s7,-70mid
1016,241.7022,-170.42,241.7038,-242.34,241.7144,-171.41,0.1196,71.93,228.46,260313_s7,-70mid
1017,241.8218,-166.82,241.8234,-212.19,241.8332,-167.66,0.2428,45.36,146.54,260313_s7,-70mid
1018,242.0644,-165.73,242.0662,-199.06,242.0742,-165.31,0.5774,33.33,114.65,260313_s7,-70mid
1019,242.6422,-166.77,242.6436,-199.69,242.6528,-164.38,0.215,32.92,79.59,260313_s7,-70mid
1020,242.8572,-166.15,242.8586,-188.59,242.8628,-164.38,0.4036,22.45,59.6,260313_s7,-70mid
1021,243.2608,-170.26,243.2622,-241.25,243.2722,-172.66,0.5506,70.99,250.7,260313_s7,-70mid
1022,243.811,-166.25,243.8128,-188.75,243.8198,-166.56,0.2458,22.5,86.16,260313_s7,-70mid
1023,244.053,-165.99,244.0586,-183.75,244.0644,-160.16,0.2736,17.76,56.18,260313_s7,-70mid
1024,244.3296,-167.92,244.3322,-191.88,244.3394,-164.53,0.3196,23.96,59.61,260313_s7,-70mid
1025,244.6482,-171.04,244.6518,-180.63,244.6628,-166.72,0.2214,9.58,29.68,260313_s7,-70mid
1026,244.8718,-167.29,244.8732,-178.75,244.8792,-162.97,0.7402,11.46,27.55,260313_s7,-70mid
1027,245.6114,-160.26,245.6134,-187.5,245.6208,-160.78,0.4492,27.24,103,260313_s7,-70mid
1028,246.06,-163.96,246.0626,-186.25,246.0694,-164.06,0.7304,22.29,97.91,260313_s7,-70mid
1029,246.7916,-164.48,246.793,-286.41,246.7984,-171.56,0.2058,121.93,362.11,260313_s7,-70mid
